"id","Value","area","ratio","rValue"
61,7551421.5,0.00346733098944931,0.0554772958311889,418932.4445015
62,8115957,0.0059179659689356,0.0946874555029697,768479.317301515
63,6291793,0.000143035507841221,0.00228856812545953,14399.1969117894
64,6965781.5,0.047341053028058,0.757456848448927,5276278.90197384
65,5159486,0.0625,1,5159486
66,5371439,0.0625,1,5371439
67,3731278.75,0.0625,1,3731278.75
68,225843.890625,0.0498733177532316,0.797973084051706,180217.345916267
69,59171.1171875,0.00325643338844184,0.0521029342150694,3082.98882625248
70,185315.703125,1.46373507697175e-05,0.00023419761231548,43.4004951964393
71,6741490.5,0.0288020749064936,0.460833198503897,3106702.62979864
72,7748032,0.0625,1,7748032
73,8763732,0.0597727421863221,0.956363874981154,8381316.69481634
74,9144601,0.059394870428538,0.950317926856608,8690278.26425086
75,4980570.5,0.0450240907472153,0.720385451955445,3587930.53063846
76,7030166,0.0105360149102925,0.16857623856468,1185118.9407653
77,5891641,0.0331914129374661,0.531062606999458,3128830.2289649
78,7491327,0.0625,1,7491327
79,6008032.5,0.0625,1,6008032.5
80,6756103,0.0625,1,6756103
81,840054.8125,0.0625,1,840054.8125
82,48123.74609375,0.0624960180586093,0.999936288937749,48120.6800787669
83,48969.19921875,0.0104803087455386,0.167684939928618,8211.39722934862
84,5644501.5,0.0210707800163405,0.337132480261449,1902944.79053447
85,9702136,0.0625,1,9702136
86,15237873,0.0625,1,15237873
87,14147578,0.0625,1,14147578
88,8578186,0.0625,1,8578186
89,10389259,0.0625,1,10389259
90,6044292,0.0625,1,6044292
91,5773426.5,0.0625,1,5773426.5
92,3437803.5,0.0625,1,3437803.5
93,1820749.625,0.0625,1,1820749.625
94,171112.6875,0.0625,1,171112.6875
95,68383.1875,0.0505461306618439,0.808738090589502,55304.0884871739
96,145238.09375,0.016638367715911,0.266213883454576,38664.3969627273
97,7791697.5,0.0314514167424188,0.5032226678787,3920958.8032538
98,6462712.5,0.060473433900376,0.967574942406016,6253158.67497414
99,8278909.5,0.0625,1,8278909.5
100,13556054,0.0625,1,13556054
101,16184660,0.0625,1,16184660
102,15137651,0.0625,1,15137651
103,12443733,0.0625,1,12443733
104,4217541,0.0625,1,4217541
105,4548156.5,0.0625,1,4548156.5
106,267256.84375,0.0625,1,267256.84375
107,128623.6015625,0.0625,1,128623.6015625
108,99944.65625,0.0625,1,99944.65625
109,502817.5625,0.0612282726442044,0.979652362307271,492586.412912709
110,289478,0.0569287732630422,0.910860372208675,263674.038826223
111,153473.25,0.0200759361655495,0.321214978648792,49297.9067219107
112,7902510.5,0.0215457268506802,0.344731629610884,2724245.32268212
113,7510102,0.0576563743835383,0.922501990136612,6928084.04112895
114,8243840.5,0.0625,1,8243840.5
115,9869663,0.0625,1,9869663
116,11284799,0.0625,1,11284799
117,8876112,0.0625,1,8876112
118,5974837,0.0625,1,5974837
119,1118806.375,0.0625,1,1118806.375
120,1243977.5,0.0625,1,1243977.5
121,527641.5,0.0625,1,527641.5
122,1151217.875,0.0625,1,1151217.875
123,897986.625,0.0625,1,897986.625
124,281589,0.0625,1,281589
125,198501.40625,0.0625,1,198501.40625
126,83280.6875,0.0465523137522114,0.744837020035382,62030.5391039979
127,275189.3125,0.0144952207799891,0.231923532479826,63822.8774556947
128,7875233,0.00542773490848896,0.0868437585358234,683914.833065348
129,10198160,0.0620668737352416,0.993069979763866,10127486.5448287
130,10997717,0.0625,1,10997717
131,10379796,0.0625,1,10379796
132,5649300.5,0.0625,1,5649300.5
133,3665620,0.0625,1,3665620
134,723962,0.0625,1,723962
135,336366.875,0.04180931732551,0.668949077208161,225012.310634643
136,229243.015625,0.0177941170665802,0.284705873065284,65266.8329076341
137,722748.1875,0.0515633930227767,0.825014288364427,596277.581576992
138,455239.71875,0.0471080929486366,0.753729487178186,343127.599756579
139,407017.28125,0.0584954615568529,0.935927384909646,380938.619653346
140,163012.484375,0.0625,1,163012.484375
141,98422.625,0.0625,1,98422.625
142,499158.9375,0.0491164205468048,0.785862728748878,392270.40470314
143,304291.40625,0.00403874503401096,0.0646199205441754,19663.2864941504
144,5247055,0.0122801215465545,0.196481944744872,1030951.5705833
145,2926327.25,0.0216126814311892,0.345802902899028,1011932.45788253
146,2492523.25,0.0584405455047122,0.935048728075395,2330630.69461085
147,1543400.25,0.0607062545176101,0.971300072281762,1499104.77438469
148,1527449.125,0.0536589426171717,0.858543081874748,1311380.87918439
149,77225.3984375,0.0351530359097734,0.562448574556375,43435.31527072
150,708164.875,0.0264560474774022,0.423296759638435,299763.896877257
151,338023.5,0.0017346179626075,0.0277538874017199,9381.46615813528
152,484101.21875,0.037995662917161,0.607930606674576,294299.947606589
153,111241.484375,0.0625,1,111241.484375
154,149520.40625,0.0625,1,149520.40625
155,510398.28125,0.0608268202771166,0.973229124433866,496734.472373487
156,566942.4375,0.00159697470571799,0.0255515952914878,14486.2837165696
157,269025.71875,0.0352574304102413,0.56411888656386,151762.488918292
158,552785.875,0.0370078911382606,0.59212625821217,327319.03175629
159,793701.5,0.0152017990935676,0.243228785497082,193051.051892212
160,462049.96875,0.0160221777822703,0.256354844516324,118448.747897679
161,271759.15625,0.0469587547576952,0.751340076123123,204183.545144031
162,168765.59375,0.0625,1,168765.59375
163,359030.1875,0.0598728909040509,0.957966254464815,343938.803959175
164,507145.75,0.00672973872739143,0.107675819638263,54607.3343073116
165,126874.8828125,0.0025985089491715,0.041576143186744,5274.96829461386
166,345559.1875,0.0154123959929204,0.246598335886726,85214.3205878692
167,325577.90625,0.0601511998968998,0.962419198350397,313342.427533726
168,587464.1875,0.0372679577015775,0.596287323225239,350297.447855065
169,423613.625,5.76369182192303e-05,0.000922190691507685,390.652541770827
170,153973.65625,0.00035142483928559,0.00562279742856943,865.762678429934
171,148684.484375,0.0101726839574808,0.162762943319692,24200.3243028458
172,415928.3125,0.004276082928489,0.0684173268558239,28456.7033049038
